2055, 3.59
2056, 3.35
2057, 2.73
2058, 2.21
2059, 1.22
2060, 4.21
2061, 3.79
2062, 3.45
2063, 3.03
2064, 1.97
2065, 1.72
2066, 4.62
2067, 4.30
2068, 3.62
2069, 3.05
2070, 2.68
2071, 1.68
2072, 0.98
2073, 4.52
2074, 3.61
2075, 2.75
2076, 1.86
2077, 1.42
2078, 1.02
2079, 4.00
2080, 3.63
2081, 3.45
2082, 2.90
2083, 2.48
2084, 1.65
2085, 1.27
2086, 4.44
2087, 3.35
2088, 3.14
2089, 2.29
2090, 2.21
2091, 1.64
2092, 1.36
2093, 4.85
2094, 3.76
2095, 3.42
2096, 2.76
2097, 1.89
2098, 4.86
2099, 4.58
2100, 4.01
2101, 2.96
2102, 2.78
2103, 2.00
2104, 1.86
2105, 1.64
2106, 1.44
2107, 4.95
2108, 4.64
2109, 4.30
2110, 3.82
2111, 2.87
2112, 2.33
2113, 1.54
2114, 4.45
2115, 3.74
2116, 3.26
2117, 2.56
2118, 2.43
2119, 2.08
2120, 1.71
2121, 4.69
2122, 3.64
2123, 3.20
2124, 2.83
2125, 2.64
2126, 2.00
2127, 1.74
2128, 0.88
2129, 3.86
2130, 3.68
2131, 3.51
2132, 3.41
2133, 2.31
2134, 2.07
2135, 1.88
2136, 1.02
2137, 4.46
2138, 4.08
2139, 3.20
2140, 2.43
2141, 2.26
2142, 2.71
2143, 2.48
2144, 1.42
2145, 5.00
2146, 4.05
2147, 3.72
2148, 3.09
2149, 2.32
2150, 1.32
2151, 5.04
2152, 4.80
2153, 4.05
2154, 3.02
2155, 1.95
2156, 5.00
2157, 4.73
2158, 3.65
2159, 3.17
2160, 2.91
2161, 2.68
2162, 2.32
2163, 2.05
2164, 1.73
2165, 1.12
2166, 4.34
2167, 4.03
2168, 3.21
2169, 2.73
2170, 1.66
2171, 1.50
2172, 1.21
2173, 4.44
2174, 3.54
2175, 3.32
2176, 2.81
2177, 2.61
2178, 2.28
2179, 1.64
2180, 1.26
2181, 4.50
2182, 3.98
2183, 2.98
2184, 2.10
2185, 1.72
2186, 0.78
2187, 4.32
2188, 3.96
2189, 3.12
2190, 2.71
2191, 2.40
2192, 2.08
2193, 1.41
2194, 1.58
2195, 4.66
2196, 4.27
2197, 3.50
2198, 2.48
2199, 1.67
2200, 4.65
2201, 3.81
2202, 3.42
2203, 3.01
2204, 2.82
2205, 2.20
2206, 1.48
2207, 4.38
2208, 3.38
2209, 3.20
2210, 2.50
2211, 2.33
2212, 1.45
2213, 4.60
2214, 4.25
2215, 3.95
2216, 3.27
2217, 2.26
2218, 1.89
2219, 1.00
2220, 4.01
2221, 2.98
2222, 2.62
2223, 1.94
2224, 1.33
2225, 4.32
2226, 3.64
2227, 2.95
2228, 2.31
2229, 2.10
2230, 1.91
2231, 1.09
2232, 4.44
2233, 4.18
2234, 3.37
2235, 3.17
2236, 2.06
2237, 1.73
2238, 0.75
2239, 4.18
2240, 3.61
2241, 2.75
2242, 2.13
2243, 1.40
2244, 1.22
2245, 4.28
2246, 5.04
2247, 4.03
2248, 3.70
2249, 3.15
2250, 2.96
2251, 1.85
2252, 1.42
2253, 4.76
2254, 3.99
2255, 3.60
2256, 2.86
2257, 2.49
2258, 1.64
2259, 4.85
2260, 4.41
2261, 3.66
2262, 3.30
2263, 2.50
2264, 1.85
2265, 1.10
2266, 4.85
2267, 4.19
2268, 3.23
2269, 2.89
2270, 2.58
2271, 2.33
2272, 1.22
2273, 4.87
